time,tavg,tmin,tmax,prcp,ID
02-06-1998,31.8,29,,0,5
03-06-1998,31.9,28.9,,0,5
04-06-1998,32.3,29.6,,0,5
05-06-1998,32.5,28.3,,0,5
06-06-1998,32.6,27.6,,0,5
07-06-1998,33.3,29.5,,0,5
08-06-1998,31.1,,36.2,,5
09-06-1998,31.6,26.2,,7.1,5
10-06-1998,31.7,26.7,,3,5
11-06-1998,30.2,27.5,33.8,6.1,5
12-06-1998,31.1,26.8,,3,5
13-06-1998,31.4,28.5,,0.3,5
14-06-1998,30.8,,,0,5
15-06-1998,27.2,,,,5
16-06-1998,29.3,23.9,,46,5
17-06-1998,31,27,,4.1,5
18-06-1998,31.6,28.8,,0,5
19-06-1998,31.7,28.5,34,0,5
20-06-1998,31.3,,,0,5
21-06-1998,30.6,,33,0,5
22-06-1998,29.9,,33.2,24.9,5
23-06-1998,27.1,,29.6,16,5
24-06-1998,26.2,,29.5,4.1,5
25-06-1998,26.5,,31.2,0,5
26-06-1998,27.9,,31.6,5.1,5
27-06-1998,26.8,,29.5,80,5
28-06-1998,25.8,,27.6,177,5
29-06-1998,26.9,,30.5,84.1,5
30-06-1998,26.3,,30.2,38.1,5
01-07-1998,26.1,,28.4,26.9,5
02-07-1998,26.3,,,93,5
03-07-1998,27.7,,31.6,62,5
04-07-1998,28.8,,32.2,20.1,5
05-07-1998,28.8,26.5,31.8,19.1,5
06-07-1998,28.8,26.8,31.8,2,5
07-07-1998,27.5,,,1,5
08-07-1998,29.4,25,,70.1,5
09-07-1998,30.3,26.3,,7.1,5
10-07-1998,30,28,,0.5,5
11-07-1998,29.3,27.9,31.5,0,5
12-07-1998,29.8,27.7,32.2,0.3,5
13-07-1998,29.6,,31.4,0,5
14-07-1998,29.7,26.8,32.1,1,5
15-07-1998,29.4,26.5,32,6.1,5
16-07-1998,29.8,26.9,31.5,4.1,5
17-07-1998,28.2,,29.6,6.1,5
18-07-1998,29.2,,,0,5
19-07-1998,29.2,26.3,32,3,5
20-07-1998,29.4,,32,0.3,5
21-07-1998,28.7,25.2,,16,5
22-07-1998,28.9,25.9,32,4.1,5
23-07-1998,29.6,26,33,15,5
24-07-1998,29.1,27,32.4,0,5
25-07-1998,27.7,,30.8,3,5
26-07-1998,27.1,,31,7.1,5
27-07-1998,26,,27.8,16,5
28-07-1998,25.2,,,21.1,5
29-07-1998,26.2,23.7,,55.1,5
30-07-1998,27.6,25,30.2,6.1,5
31-07-1998,27.9,25.4,30,37.1,5
01-08-1998,28.6,25.7,30.1,6.1,5
02-08-1998,29.7,27.2,32.1,4.1,5
03-08-1998,29.7,27.3,31.5,0.3,5
04-08-1998,29.1,,31.6,0,5
05-08-1998,28.9,25.5,32.3,21.1,5
06-08-1998,29.5,26.3,31.7,2,5
07-08-1998,30.1,26.3,,7.1,5
08-08-1998,29.6,28,31.5,0,5
09-08-1998,27,,,3,5
10-08-1998,26.7,25.1,28,211.1,5
11-08-1998,26.6,24.9,28.5,29,5
12-08-1998,27.9,,31.4,0,5
13-08-1998,29.1,25.1,,9.9,5
14-08-1998,28.8,26.5,,1,5
15-08-1998,29.4,25.1,,2,5
16-08-1998,27.7,,,0,5
17-08-1998,29.1,25.8,31.5,0.3,5
18-08-1998,29.8,26.8,,2,5
19-08-1998,28.9,26.2,,1,5
20-08-1998,28.7,,32,1,5
21-08-1998,28.3,24.8,31.1,39.1,5
22-08-1998,28.7,25.6,,0,5
23-08-1998,28.9,,,9.9,5
24-08-1998,29.7,25,,9.9,5
25-08-1998,29.3,,,0.3,5
26-08-1998,27.7,25.5,31.2,8.9,5
27-08-1998,26.8,25,28,63,5
28-08-1998,26.8,,,69.1,5
29-08-1998,27.9,24.9,31.5,39.1,5
30-08-1998,28.6,25,31.4,9.9,5
31-08-1998,28.9,26.7,31.5,10.9,5
01-09-1998,29.4,26.7,31.8,8.9,5
02-09-1998,29.5,26.1,,3,5
03-09-1998,28.7,26.2,,4.1,5
04-09-1998,28.8,24.3,32.1,2,5
05-09-1998,28.4,,30,0,5
06-09-1998,26.8,,30.2,6.1,5
07-09-1998,26.8,24.8,28.6,32,5
08-09-1998,28.4,24.7,31,55.1,5
09-09-1998,27.5,24.4,31,2,5
10-09-1998,26.1,24.3,,17,5
11-09-1998,26.6,23.9,,137.9,5
12-09-1998,28.4,25.5,31.6,0.5,5
13-09-1998,29.2,26.9,31.6,0,5
14-09-1998,28.5,27.3,,0.5,5
15-09-1998,28.7,,,0.8,5
16-09-1998,26.7,,28,0,5
17-09-1998,26.2,,,77,5
18-09-1998,28.4,23.1,31,115.1,5
19-09-1998,28,,31.7,0,5
20-09-1998,27.7,23.3,,48,5
21-09-1998,26.9,,,0.3,5
22-09-1998,28.2,25.4,31.4,10.9,5
23-09-1998,27.9,24.5,30.8,4.1,5
24-09-1998,28.6,25.1,,0,5
25-09-1998,28.7,25.1,32.1,0,5
26-09-1998,28.5,25.4,32.3,0,5
27-09-1998,29.1,25.4,34.5,1,5
28-09-1998,29.2,25.4,33.1,10.9,5
29-09-1998,30.6,26,,2,5
30-09-1998,29.7,,35.4,0,5
01-10-1998,29.5,25.5,,2,5
02-10-1998,27.8,,,0,5
03-10-1998,27.3,24.1,,111,5
04-10-1998,27.3,24,,21.1,5
05-10-1998,29.1,24.6,,4.1,5
06-10-1998,30.5,24,,3,5
07-10-1998,28.6,,,0,5
08-10-1998,29.5,24.7,,13,5
09-10-1998,28.8,,35,0,5
10-10-1998,28.7,23.6,,58.9,5
11-10-1998,29.1,,,13,5
12-10-1998,28.3,24.4,,55.9,5
13-10-1998,29.6,25.7,,2,5
14-10-1998,29.3,26.1,31.9,0,5
15-10-1998,28.7,25.5,32.2,0.8,5
16-10-1998,28.4,,31,0,5
17-10-1998,28.7,25.5,31.5,31,5
18-10-1998,28.2,25.7,,0.8,5
19-10-1998,28.2,,,0,5
20-10-1998,27.4,22.7,,0,5
21-10-1998,26.7,22.6,30.6,0,5
22-10-1998,27.7,22.2,,0,5
23-10-1998,26.3,,30.5,,5
24-10-1998,27.7,,,0,5
25-10-1998,28.5,23.1,32.2,0,5
26-10-1998,29,24.6,,0,5
27-10-1998,29.8,24.7,35,0,5
28-10-1998,30.2,23.8,35.4,0,5
29-10-1998,28.8,,34.3,0,5
30-10-1998,28.4,22,,0,5
31-10-1998,28.8,20,34,0,5
01-11-1998,29.2,25.3,32.7,0,5
02-11-1998,29.4,25.6,,,5
03-11-1998,29.7,25.1,,0,5
04-11-1998,29.4,25,,0,5
05-11-1998,30.7,23.7,,3,5
06-11-1998,29.8,25.7,,0,5
07-11-1998,29.8,24.5,35.3,0,5
08-11-1998,29.7,24.7,34.5,0,5
09-11-1998,27.8,25.6,33.6,,5
10-11-1998,28.9,25,35.3,,5
11-11-1998,29.1,25.8,34.7,0,5
12-11-1998,29.1,,34.3,0,5
13-11-1998,26.7,,32.7,0,5
14-11-1998,26.5,19.3,32,0,5
15-11-1998,26.8,20.3,32.1,0,5
16-11-1998,26.9,,33.3,0,5
17-11-1998,25.8,21.6,,,5
18-11-1998,26.3,21.5,30.5,17,5
19-11-1998,26.4,21.7,31.3,0,5
20-11-1998,27.2,21.5,33.1,0,5
21-11-1998,27.1,,33.4,0,5
22-11-1998,27.7,18.7,33.5,0,5
23-11-1998,26.9,21,,0,5
24-11-1998,26.9,19.9,,0,5
25-11-1998,26.7,18.5,33.4,0,5
26-11-1998,26.3,17.2,33,0,5
27-11-1998,24.3,18.5,32.2,0,5
28-11-1998,25.1,17.6,32,0,5
29-11-1998,25.4,17.1,32.3,0,5
30-11-1998,25.8,18.3,33.7,0,5
01-12-1998,27.3,21.1,33.3,0,5
02-12-1998,27.8,,34,0,5
03-12-1998,27.6,,33.6,0,5
04-12-1998,27.2,20.2,34.1,0,5
05-12-1998,26.8,19.5,33.3,0,5
06-12-1998,26.9,18.6,33.5,0,5
07-12-1998,26.7,19.8,34.5,0,5
08-12-1998,27.4,18.5,,0,5
09-12-1998,27.1,19.3,33.5,0,5
10-12-1998,26.9,20.3,33.2,0,5
11-12-1998,27.2,19.2,33.2,0,5
12-12-1998,27.2,22.1,,0,5
13-12-1998,26.8,22.8,32.1,0,5
14-12-1998,26.3,23,29.5,,5
15-12-1998,26,,,0,5
16-12-1998,26.3,20.5,,0,5
17-12-1998,26,19.4,,0,5
18-12-1998,24.9,16,,0,5
19-12-1998,25.1,17.1,,0,5
20-12-1998,24.7,16.2,32.3,0,5
21-12-1998,24.1,15.3,,0,5
22-12-1998,23.8,16.2,,0,5
23-12-1998,24.2,16.8,31,0,5
24-12-1998,24.6,16.7,32,,5
25-12-1998,26.7,17.8,32.8,,5
26-12-1998,25.7,,31.8,0,5
27-12-1998,24.9,,,0,5
28-12-1998,25.2,16.2,,0,5
29-12-1998,24.4,14.3,32,0,5
30-12-1998,23.9,14.7,,,5
31-12-1998,24.2,14.9,32.1,,5
01-01-1999,25.6,16.7,,,5
02-01-1999,25.1,17.5,,,5
03-01-1999,24.4,16.2,32.2,,5
04-01-1999,25.1,16.2,,,5
05-01-1999,23.5,16.9,,,5
06-01-1999,22.6,,,,5
07-01-1999,21.3,,26,,5
08-01-1999,22.3,13.1,,,5
09-01-1999,23.6,14.8,31,,5
10-01-1999,,,,,5
11-01-1999,24.6,,32.1,,5
12-01-1999,22.8,16.4,,,5
13-01-1999,23.9,,31.1,,5
14-01-1999,26.6,17.1,,,5
15-01-1999,25.2,18.5,33.5,,5
16-01-1999,25.4,18.1,,,5
17-01-1999,25.6,17.5,33,,5
18-01-1999,25.9,18.5,,,5
19-01-1999,25.1,17.2,33.3,,5
20-01-1999,25.3,17.7,33.8,,5
21-01-1999,24,16.9,31.5,,5
22-01-1999,25.7,,30.9,,5
23-01-1999,24.8,17.1,,,5
24-01-1999,24.8,15.6,,,5
25-01-1999,24.3,15.5,,,5
26-01-1999,24.2,16.3,,,5
27-01-1999,24.2,14.6,,,5
28-01-1999,24.2,14.7,,,5
29-01-1999,23.6,16.1,,,5
30-01-1999,24,14.4,,,5
31-01-1999,23.4,12.4,,,5
01-02-1999,22.1,12.7,,,5
02-02-1999,24.3,15.2,,,5
03-02-1999,25.1,15.1,,,5
04-02-1999,25.6,19.9,,,5
05-02-1999,25.8,18,,,5
06-02-1999,26.2,17.7,,,5
07-02-1999,26.1,,,,5
08-02-1999,25.2,,,,5
09-02-1999,24.2,17.8,,,5
10-02-1999,25.4,,,,5
11-02-1999,25.8,17.5,,,5
12-02-1999,27.6,20.1,,,5
13-02-1999,29.8,21.6,,,5
14-02-1999,30.2,23,37.1,,5
15-02-1999,30.1,22.7,,,5
16-02-1999,28.4,24.2,33.8,,5
17-02-1999,28.2,22.1,,,5
18-02-1999,28.4,24.1,,,5
19-02-1999,29,21,,,5
20-02-1999,29.7,21.6,,,5
21-02-1999,29.7,21.2,,,5
22-02-1999,30.3,21.5,,,5
23-02-1999,30.1,21.4,,,5
24-02-1999,29.2,20.1,,,5
25-02-1999,28.2,21.6,34.8,,5
26-02-1999,30.1,22,,,5
27-02-1999,31.4,22,38.2,,5
28-02-1999,30.9,,,,5
01-03-1999,31.2,,37.6,,5
02-03-1999,30.8,24.7,38.4,,5
03-03-1999,29.7,,37.9,,5
04-03-1999,30.2,22.5,,,5
05-03-1999,29.1,,,,5
06-03-1999,29.7,22.1,34.2,,5
07-03-1999,28.9,22.7,,,5
08-03-1999,27.4,,32.5,,5
09-03-1999,26.3,,,,5
10-03-1999,25.5,,29.4,,5
11-03-1999,26.3,19.6,,,5
12-03-1999,26.8,21.1,30.3,,5
13-03-1999,28.2,21.1,33,,5
14-03-1999,28.1,19.5,,,5
15-03-1999,27.8,19.2,,,5
16-03-1999,27.3,20.5,,,5
17-03-1999,26.9,20.5,,,5
18-03-1999,26.4,20.7,30,,5
19-03-1999,26.1,20.8,,,5
20-03-1999,28.3,22.1,33.8,,5
21-03-1999,27.5,20.3,33,,5
22-03-1999,27.2,17.7,34,,5
23-03-1999,27.4,19.3,33.1,,5
24-03-1999,27.3,18.3,32,,5
25-03-1999,27.2,20,,,5
26-03-1999,28.2,20.3,34,,5
27-03-1999,29,20.1,35.3,,5
28-03-1999,29.1,23.8,33,,5
29-03-1999,29.7,24,35,,5
30-03-1999,31.7,21.7,41,,5
31-03-1999,28.1,25.3,31.6,,5
01-04-1999,27.9,,31.4,,5
02-04-1999,27.9,23.6,31.5,,5
03-04-1999,29.8,23.6,34.3,,5
04-04-1999,30.2,23.6,36.2,,5
05-04-1999,29,24.1,33,,5
06-04-1999,28.9,26.2,32.9,,5
07-04-1999,28.3,,32,,5
08-04-1999,27.9,23.5,,,5
09-04-1999,28.2,23.3,31.8,,5
10-04-1999,29,24.5,32.1,,5
11-04-1999,29.2,22.2,33,,5
12-04-1999,28.9,,32.2,,5
13-04-1999,28.2,24.3,31.7,,5
14-04-1999,28.4,23.1,32,,5
15-04-1999,28.8,22.9,31.8,,5
16-04-1999,29.8,23.1,34.6,,5
17-04-1999,30.6,21.7,,,5
18-04-1999,29.1,23.3,,,5
19-04-1999,28,23.7,31.9,,5
20-04-1999,27.9,22.9,,,5
21-04-1999,28.3,22.8,32,,5
22-04-1999,28.4,24.6,31,,5
23-04-1999,28.6,24.9,31.4,,5
24-04-1999,28.6,24.5,31.5,,5
25-04-1999,28.7,24.9,31.7,,5
26-04-1999,28.6,26,32,,5
27-04-1999,29.1,25.7,32,,5
28-04-1999,28.8,24.8,32.1,,5
29-04-1999,29.1,25.1,32,,5
30-04-1999,28.9,25,,,5
01-05-1999,29.1,25.7,32.3,,5
02-05-1999,29.2,25.4,32.5,,5
03-05-1999,30.4,25.5,,,5
04-05-1999,30.8,25.4,,,5
05-05-1999,29.9,25.2,,,5
06-05-1999,29.9,25.8,32.7,,5
07-05-1999,30,27.1,32,,5
08-05-1999,30.1,,33.1,,5
09-05-1999,29.9,25.5,,,5
10-05-1999,30.1,25.5,,,5
11-05-1999,30.3,27.2,33.2,,5
12-05-1999,29.9,25.5,33,,5
13-05-1999,30.2,25.5,33,,5
14-05-1999,30.8,26,33.2,,5
15-05-1999,30.4,25.6,33.6,,5
16-05-1999,28.1,,33.6,,5
17-05-1999,29.4,22.5,,,5
18-05-1999,28.8,,33.8,,5
19-05-1999,28.2,24.8,32.7,4.1,5
20-05-1999,28.7,,33.4,0.8,5
21-05-1999,28.9,26.6,32.7,5.1,5
22-05-1999,28.2,,32.5,0.3,5
23-05-1999,28.8,25.1,,21.1,5
24-05-1999,29.1,26.7,32.8,0,5
25-05-1999,29.2,,32.8,,5
26-05-1999,29.1,27.5,32.3,,5
27-05-1999,29.1,,32,,5
28-05-1999,29.1,27.9,32.5,,5
29-05-1999,29.1,,32.6,,5
30-05-1999,28.9,,32.6,,5
31-05-1999,28.5,26,32.6,0.5,5
01-06-1999,28.9,26.8,32.7,2,5
02-06-1999,27.9,,31.4,11.9,5
03-06-1999,28.9,26.5,32.4,37.1,5
04-06-1999,29.4,27.1,32.5,0,5
05-06-1999,29.8,27.5,33.1,,5
06-06-1999,29.7,,33,,5
07-06-1999,29.6,,32.7,,5
08-06-1999,30.2,27.5,,0.3,5
09-06-1999,29.4,,32.9,0,5
10-06-1999,29.9,,33,,5
11-06-1999,29.8,,33.2,0,5
12-06-1999,27.7,,31,0,5
13-06-1999,26.5,25,27.6,27.9,5
14-06-1999,28.4,23.8,32.6,31,5
15-06-1999,28.8,,31.6,0.3,5
16-06-1999,27,,30.7,8.9,5
17-06-1999,26.5,23.9,28.3,134.1,5
18-06-1999,27.2,25.1,29.7,19.1,5
19-06-1999,27,25.2,28.7,32,5
20-06-1999,28.1,26.5,31.6,7.9,5
21-06-1999,27.9,25.5,31.5,1,5
22-06-1999,26.4,,28.9,43.9,5
23-06-1999,27.9,24.5,30.3,118.1,5
24-06-1999,28.5,,31.9,8.9,5
25-06-1999,28.4,25.1,31.8,9.9,5
26-06-1999,27.2,,30.8,4.1,5
27-06-1999,27.3,25.5,29.8,5.1,5
28-06-1999,27.9,,31.1,0,5
29-06-1999,28.7,,32.2,4.1,5
30-06-1999,28.8,27.6,32.1,0,5
01-07-1999,28.7,27.7,31.9,0,5
02-07-1999,28.6,,31.6,0,5
03-07-1999,28.9,25.2,31.7,7.9,5
04-07-1999,28.7,,31.5,0,5
05-07-1999,28.6,26.8,32.3,0.5,5
06-07-1999,28.4,,32.6,0,5
07-07-1999,27.8,,31.9,2,5
08-07-1999,27.3,24.5,30.8,70.1,5
09-07-1999,27.8,25.3,31.1,19.1,5
10-07-1999,27.6,24.7,31.2,9.9,5
11-07-1999,28.5,25.3,30.8,35.1,5
12-07-1999,28.3,,31,0.3,5
13-07-1999,28.5,25.3,31.5,2,5
14-07-1999,27.2,,29.7,7.9,5
15-07-1999,27.1,25.8,28,57.9,5
16-07-1999,26.7,,,0,5
17-07-1999,26.7,,,74.9,5
18-07-1999,27.4,25.7,30.8,66,5
19-07-1999,27.8,26.6,30.4,19.1,5
20-07-1999,28.2,25.6,31.4,9.9,5
21-07-1999,28,26,30.8,7.9,5
22-07-1999,27.9,26,30.2,1,5
23-07-1999,28.2,26.2,30.8,3,5
24-07-1999,27.8,,31,0,5
25-07-1999,27.6,,30.2,0.3,5
26-07-1999,26.8,25.1,29.5,17,5
27-07-1999,27.8,24.8,29.9,21.1,5
28-07-1999,28.2,26.5,30.3,9.9,5
29-07-1999,27.9,26,29.6,0,5
30-07-1999,27.9,,30.7,0.3,5
31-07-1999,27.9,26.5,,5.1,5
01-08-1999,28.3,26.6,31.1,5.1,5
02-08-1999,28.1,,30.6,0,5
03-08-1999,27.9,24.4,30.8,6.1,5
04-08-1999,27.3,,30.7,0,5
05-08-1999,26.4,24.5,,13,5
06-08-1999,27.3,24.7,30,39.9,5
07-08-1999,27.2,24.9,30.5,21.1,5
08-08-1999,27.4,26.3,29,4.1,5
09-08-1999,27.4,26,28.8,3,5
10-08-1999,27.6,25.7,29.6,3,5
11-08-1999,27.6,26.5,30.3,1,5
12-08-1999,27.8,26.2,29.5,1,5
13-08-1999,27.9,26.3,30.7,0,5
14-08-1999,27.4,26.2,29.7,0.3,5
15-08-1999,27.9,,30.8,2,5
16-08-1999,28.3,26.7,,0.3,5
17-08-1999,28,26.5,31.4,0,5
18-08-1999,28.3,26,31.3,0.5,5
19-08-1999,27.2,25.5,31.2,4.1,5
20-08-1999,27.6,25,31,3,5
21-08-1999,27.9,,30.8,0,5
22-08-1999,27.8,25,31.1,3,5
23-08-1999,28.1,25.1,31,1,5
24-08-1999,28.2,25,,1,5
25-08-1999,27.9,26.3,31.4,0,5
26-08-1999,27.2,24.8,30.6,6.1,5
27-08-1999,27.8,23.9,30.3,35.1,5
28-08-1999,27.5,25.2,30.4,4.1,5
29-08-1999,27.9,25.5,31.3,10.9,5
30-08-1999,28.1,25.5,31.4,0,5
31-08-1999,28.4,25.5,31.2,0,5
01-09-1999,28.1,25.9,31.6,0,5
02-09-1999,27.9,25.1,30.8,0.5,5
03-09-1999,27.1,25,30.2,4.1,5
04-09-1999,26.8,24.4,29.9,9.9,5
05-09-1999,26.3,24.1,28.1,39.1,5
06-09-1999,27.9,24.8,31,15,5
07-09-1999,28,26.3,31.1,0.3,5
08-09-1999,28.2,26.7,31.2,0,5
09-09-1999,26.9,,30.3,0,5
10-09-1999,26.2,,,10.9,5
11-09-1999,26.2,23.6,27.8,40.9,5
12-09-1999,26.3,23.6,,61,5
13-09-1999,26.7,23.6,,66,5
14-09-1999,27.5,24.5,,16,5
15-09-1999,27.9,,31.2,2,5
16-09-1999,27.8,24.8,31.3,3,5
17-09-1999,27.8,24.6,31.3,11.9,5
18-09-1999,28,25.1,31.5,0.3,5
19-09-1999,27.6,25,31.7,0.5,5
20-09-1999,28.2,25,31.5,0,5
21-09-1999,28.2,25.7,31.4,,5
22-09-1999,27.3,,29.6,8.9,5
23-09-1999,27.7,24.5,30.7,1,5
24-09-1999,28,25.7,31.4,0,5
25-09-1999,28.6,25.1,32,,5
26-09-1999,28.5,26,31.6,0,5
27-09-1999,26.7,24,,29,5
28-09-1999,27.6,24.3,32.7,15,5
29-09-1999,27.6,24,32.3,26.9,5
30-09-1999,27.4,24,32.8,9.9,5
01-10-1999,27.4,,32.3,8.9,5
02-10-1999,27.5,,32,0,5
03-10-1999,28.1,25.3,32.3,0,5
04-10-1999,27.7,26,31.1,,5
05-10-1999,28.1,25,33.7,,5
06-10-1999,28.2,24.8,34,0,5
07-10-1999,28.6,,34.5,,5
08-10-1999,27.2,23.7,33.4,133.1,5
09-10-1999,28.1,,34.1,0,5
10-10-1999,26.7,23,31.7,23.1,5
11-10-1999,27.4,24.9,31.4,14,5
12-10-1999,27.2,,32.3,0,5
13-10-1999,27.7,25.1,32.7,0,5
14-10-1999,26.6,,33.5,,5
15-10-1999,27.7,24,33.8,7.1,5
16-10-1999,28.9,,,0,5
17-10-1999,27.7,,34.8,0,5
18-10-1999,26,20.9,,0,5
19-10-1999,26.9,21.5,33.5,0,5
20-10-1999,28,22.9,34.8,0,5
21-10-1999,28.5,22.9,34.9,0,5
22-10-1999,27.9,,35.5,0,5
23-10-1999,28.7,21.5,35,0,5
24-10-1999,28.2,20.5,34.2,0,5
25-10-1999,28.8,20.6,,0,5
26-10-1999,29.7,24.1,34.7,0,5
27-10-1999,29.1,,33.7,0,5
28-10-1999,29.2,,,0,5
29-10-1999,28.1,21.4,,0,5
30-10-1999,27.9,21.7,,0,5
31-10-1999,27.4,22.8,,0,5
01-11-1999,28.5,22.6,,0,5
02-11-1999,28.4,,,0,5
03-11-1999,27.3,20.6,34.3,0,5
04-11-1999,27.9,20.2,,0,5
05-11-1999,27.9,21.6,34.3,0,5
06-11-1999,28.7,,,0,5
07-11-1999,29.4,22.7,,0,5
08-11-1999,29.3,21.7,,0,5
09-11-1999,29.9,21.5,,0,5
10-11-1999,28.5,21.6,34.1,0,5
11-11-1999,28.3,,,0,5
12-11-1999,27.4,19.1,33.5,0,5
13-11-1999,28.1,20.7,34.4,0,5
14-11-1999,28,,,0,5
15-11-1999,28.5,19.1,,0,5
16-11-1999,28.2,19.2,,0,5
17-11-1999,28.9,,,0,5
18-11-1999,28.1,19.1,,0,5
19-11-1999,28.2,19.1,,0,5
20-11-1999,27.1,18.8,,0,5
21-11-1999,26.9,,33.8,0,5
22-11-1999,27.2,19.2,33.5,0,5
23-11-1999,27.4,21.8,,0,5
24-11-1999,27.3,,33.8,0,5
25-11-1999,27.5,,,0,5
26-11-1999,27.6,21,,0,5
27-11-1999,28.3,21.1,35.2,0,5
28-11-1999,27.9,,35.3,0,5
29-11-1999,28.3,20.7,35.2,0,5
30-11-1999,27.8,,,0,5
01-12-1999,27.8,19.1,34.7,0,5
02-12-1999,27.9,,35.5,0,5
03-12-1999,27.3,,,0,5
04-12-1999,25.7,16.5,,0,5
05-12-1999,25.7,17.1,33,0,5
06-12-1999,25.2,16.7,32.2,0,5
07-12-1999,24.6,,29.8,0,5
08-12-1999,24.3,18.7,29.5,,5
09-12-1999,25.4,17,,0,5
10-12-1999,26.7,18.1,31.9,0,5
11-12-1999,25.7,,31.3,0,5
12-12-1999,24.1,,31.3,,5
13-12-1999,23.5,15.5,32.6,0,5
14-12-1999,24.5,14.5,33.1,0,5
15-12-1999,24.8,,33.2,0,5
16-12-1999,25.4,17,34.1,0,5
17-12-1999,25.5,15.5,33.7,0,5
18-12-1999,25.3,15.2,,0,5
19-12-1999,24.9,,32.5,0,5
20-12-1999,22.8,16.1,,0,5
21-12-1999,24.4,17,32.5,0,5
22-12-1999,27.5,16.4,34,0,5
23-12-1999,28.4,18.8,34.9,0,5
24-12-1999,28.5,21.5,,0,5
25-12-1999,27.6,,,,5
26-12-1999,25.4,,30.8,0,5
27-12-1999,26.4,19.3,32.6,0,5
28-12-1999,27.1,19.7,,0,5
29-12-1999,26.1,,35.1,0,5
30-12-1999,26.1,,33.5,0,5
31-12-1999,26.4,17.5,,0,5
01-01-2000,25.4,,33.9,0,5
02-01-2000,26.3,18.6,33.5,0,5
03-01-2000,25.9,,33.4,0,5
04-01-2000,25.9,17.5,33,0,5
05-01-2000,26.3,18,33,0,5
06-01-2000,25.7,17.5,32.7,0,5
07-01-2000,24.3,,,0,5
08-01-2000,24.6,14.6,33.9,0,5
09-01-2000,24.4,15.1,34,0,5
10-01-2000,25.3,15.8,,0,5
11-01-2000,26,18.1,31,0,5
12-01-2000,24.4,,29.6,0,5
13-01-2000,24.4,18.2,,0,5
14-01-2000,24.2,,28.4,,5
15-01-2000,22.4,,28.8,,5
16-01-2000,24.1,13.1,,,5
17-01-2000,28.6,19.6,35.5,,5
18-01-2000,29.1,21.9,,,5
19-01-2000,28.7,20.7,35.4,,5
20-01-2000,26.7,19,32.1,,5
21-01-2000,24.3,17.6,28.5,,5
22-01-2000,24.6,17.6,,,5
23-01-2000,23.8,,29.3,,5
24-01-2000,25.4,16.6,32.4,,5
25-01-2000,26,,33.1,,5
26-01-2000,25.4,16.5,32.8,,5
27-01-2000,26.2,17.5,32.9,,5
28-01-2000,26.8,18.1,34.2,,5
29-01-2000,27,19.5,,,5
30-01-2000,27,17.1,33.7,,5
31-01-2000,26.1,,,,5
01-02-2000,24.2,18.6,28.7,,5
02-02-2000,24.4,19.1,,,5
03-02-2000,24,,,,5
04-02-2000,23.9,16.6,28.8,,5
05-02-2000,23.5,18.5,28.4,,5
06-02-2000,23.2,18.6,27.8,,5
07-02-2000,23.1,,28,,5
08-02-2000,22.9,14.5,28.5,,5
09-02-2000,23.6,13.7,,,5
10-02-2000,23.1,16.5,28.9,,5
11-02-2000,23.1,,27.5,,5
12-02-2000,22.7,17,28.3,,5
13-02-2000,23.7,14.6,29.6,,5
14-02-2000,26.1,17.3,,,5
15-02-2000,27.6,20.2,33.6,,5
16-02-2000,25.7,,32.7,,5
17-02-2000,25.2,,,,5
18-02-2000,25.2,16,31.1,,5
19-02-2000,23.7,16.8,28.3,,5
20-02-2000,23.5,18.6,27.8,,5
21-02-2000,23.7,18.7,28,,5
22-02-2000,24.2,19.2,29.6,,5
23-02-2000,25.1,,29.9,,5
24-02-2000,25.8,19.5,31.7,,5
25-02-2000,25.6,,,,5
26-02-2000,25.9,,33.3,,5
27-02-2000,27,16.6,35.5,,5
28-02-2000,27.8,,37.3,,5
29-02-2000,29.6,18.8,,,5
01-03-2000,27.6,18.9,37.3,,5
02-03-2000,26.3,17.3,33.1,,5
03-03-2000,26.8,18.5,,,5
04-03-2000,25.5,18.6,31,,5
05-03-2000,24.3,,29.5,,5
06-03-2000,24.4,16.3,28.5,,5
07-03-2000,23.4,,28.1,,5
08-03-2000,23.1,16.5,30.5,,5
09-03-2000,25.6,15.2,31.3,,5
10-03-2000,24.6,,30,,5
11-03-2000,26,16.1,31.9,,5
12-03-2000,26.5,20,30.9,,5
13-03-2000,25.7,22.3,30.4,,5
14-03-2000,25.7,,30,,5
15-03-2000,25.5,19.7,30.5,,5
16-03-2000,24.3,19.7,,,5
17-03-2000,25.2,17.2,29.6,,5
18-03-2000,26.6,18.8,30.5,,5
19-03-2000,28.3,20.8,,,5
20-03-2000,28.6,18.2,,,5
21-03-2000,28.2,18,,,5
22-03-2000,26.4,19.1,,,5
23-03-2000,27.7,19.7,36.5,,5
24-03-2000,30.8,19.3,39.5,,5
25-03-2000,30.8,23.8,40.5,,5
26-03-2000,28.6,,,,5
27-03-2000,30,21.3,,,5
28-03-2000,31.1,22.3,,,5
29-03-2000,29.5,25.3,33.3,,5
30-03-2000,28.9,,35.8,,5
31-03-2000,29.1,22.7,32.7,,5
01-04-2000,31.1,22.2,,,5
02-04-2000,29.8,23.1,35,,5
03-04-2000,28.7,23.6,32.6,,5
04-04-2000,29.3,,33.5,,5
05-04-2000,28.6,,32.4,,5
06-04-2000,28.6,24,32.3,,5
07-04-2000,29.3,24.6,34,,5
